=======================================================
INÍCIO DO POC DE EXTRAÇÃO: https://www.supercentralonline.com.br/
ATENÇÃO: Extraindo APENAS produtos com PREÇO.
ARQUIVO DE LOG DE DETALHES: Extracao\Extracao_20251027_134108.txt
=======================================================
Iniciando navegação...
🔄 Tentando tratar o modal de seleção de loja/cidade...
⚠️ Modal de seleção de loja não encontrado ou não apareceu. Prosseguindo.
🔄 Tentando expandir o menu de departamentos...
✅ Menu de departamentos expandido.
✅ Encontrados 14 caminhos de departamento únicos.


=======================================================
>>> INICIANDO DEPTO: BEBIDAS | Link: departamentos/bebidas <<<
 ✅ Limpador Sanol Perfumado Extratos Naturais Lavanda 1 L                           | R$ 10.98
 ✅ Limpador Veja Multi Uso Power Fusion Laranja 500ml                               | R$ 8.99
 ✅ Limpa Forno Diabo Verde Tradicional 250ml                                        | R$ 18.98
 ✅ Limpador Mr Músculo Tira Limo Gatilho 500ml                                      | R$ 28.90
 ✅ Limpador Ajax Perfumado Lavanda 1 L                                              | R$ 9.97
 ✅ Limpador Veja Aroma Energia 2 L                                                  | R$ 15.98
 ✅ Limpador Casa & Perfume Amable 1 L                                               | R$ 9.98
 ✅ Limpador Casa & Perfume Sensazione 500ml                                         | R$ 5.98
 ✅ Limpador Ypê Multi Uso Super Tecidos 500ml                                       | R$ 4.25
 ✅ Limpador Veja Aromas Energia 1 L                                                 | R$ 14.88
 ✅ Limpador Veja Limpeza Pesada Cloro Ativo 1 L                                     | R$ 20.80
 ✅ Limpador Bravo Lavanda Refil 500ml                                               | R$ 20.98
 ✅ Limpador Mr Músculo Tira Limo Squeeze 500ml Com 20% De Desconto                  | R$ 16.25
 ✅ Limpador Ypê Perfumado Jardim Secreto 500ml                                      | R$ 5.98
 ✅ Limpador Destac Lavanda Refil 500ml                                              | R$ 20.65
 ✅ Limpador Limpol Desengordurante Squeeze 500ml                                    | R$ 9.49
 ✅ Limpador Veja Limpeza Pesada Floral 1 L                                          | R$ 20.80
 ✅ Limpador Ypê Perfumado Amor De Verão 500ml                                       | R$ 5.98
 ✅ Limpador Destac Uso Direto Lavanda Vanilla 750ml                                 | R$ 19.98
 ✅ Limpador Casa & Perfume Speciale 500ml                                           | R$ 5.98
 ✅ Limpador Veja Desengordurante Limão Leve 500ml Pague 400ml                       | R$ 14.98
 ✅ Limpador Casa & Perfume Sensazione 1 L                                           | R$ 9.98
 ✅ Limpador Veja Multi Uso Campestre 500ml Grátis 50ml                              | R$ 6.98
 ✅ Limpa Alumínio Nathan Azul 500ml                                                 | R$ 7.45
 ✅ Desentupidor Diabo Verde 300g                                                    | R$ 24.50
 ✅ Limpa Vidros Limpol 3 Em 1 Squeeze 500ml                                         | R$ 8.99
 ✅ Limpador Ajax Limpeza Pesada Original 1 L                                        | R$ 17.68
 ✅ Limpador Limpol Multi Uso Clássico 500ml                                         | R$ 5.99

   [NAVEGACAO] Acessando Página: 6 | URL: https://www.supercentralonline.com.br/departamentos/limpeza?page=6
   [EXTRACAO] Encontrados 40 elementos de produto na página.
 ✅ Limpador Cif Multi Uso Antibac 500ml                                             | R$ 8.99
 ✅ Limpa Pisos Casa & Pisos Squeeze Laminados 750ml                                 | R$ 11.49
 ✅ Limpador Mr Músculo Limpa Limo Aparelho 500ml Oferta Especial                    | R$ 29.98
 ✅ Limpador Casa & Limpeza Desengordurante Refil 500ml                              | R$ 14.79
 ✅ Limpador Casa & Limpeza Desengordurante Borrifador 500ml                         | R$ 15.79
 ✅ Limpador Casa & Limpeza Squeeze Multi Uso 500ml                                  | R$ 4.89
 ✅ Limpador Veja 500ml Multi Uso Jojo Moderna                                       | R$ 7.98
 ✅ Limpador Veja 500ml Multi Uso Jojo Marcante                                      | R$ 7.98
 ✅ Limpador Candura Multi Uso Cítrus 500ml                                          | R$ 4.25
 ✅ Saponáceo Cif Cremoso 250ml Com 20% Grátis                                       | R$ 10.39
 ✅ Limpador Ajax Limpeza Pesada Fresh Poder 1 Litro                                 | R$ 17.68
 ✅ Limpador Ajax Banheiro Squeeze 500ml Com 20% De Desconto                         | R$ 10.39
 ✅ Limpador Diluível Ajax Fresh/white 1,750 Litros                                  | R$ 26.98
 ✅ Limpador Perfumado Ajax Mar De Flores 1litro                                     | R$ 9.97
 ✅ Limpador Ajax Squeeze Cozinha 500ml                                              | R$ 12.30
 ✅ Limpador Ajax Squeeze Banheiro 500ml                                             | R$ 12.99
 ✅ Corante Tingecor Guarany Nº30 Cinza 40g                                          | R$ 6.99
 ✅ Pano Vabene Superpano Branco Com 5 Unidades                                      | R$ 5.99
 ✅ Esponja Assolan Com 4 Unidades                                                   | R$ 4.29
 ✅ Esponja Bombril Multi Uso Leve 4 Pague 3                                         | R$ 7.99
 ✅ Lã De Aço Bombril 45g Com 6 Unidades                                             | R$ 2.89
 ✅ Corante Tingecor Guarany Nº20 Verde 40g                                          | R$ 6.99
 ✅ Tingecor Guarany 40g Lilas                                                       | R$ 6.99
 ✅ Tinta P/roupa Guarany Verde Musgo 40gr                                           | R$ 6.99
 ✅ Cera Brilho Fácil Líquida Amarela 750ml                                          | R$ 17.99
 ✅ Corante Guarany Tingecor Nº61 Vinho 40g                                          | R$ 6.99
 ✅ Cera Brilho Fácil Líquida Incolor 750ml                                          | R$ 17.99
 ✅ Cera Ingleza Líquida Max Ardosia Verde 750ml                                     | R$ 17.89
 ✅ Corante Azul Marinho Para Tecidos Guarany 40g                                    | R$ 6.99
 ✅ Cera Bravo Líquida Clássica Incolor 750ml                                        | R$ 29.90
 ✅ Cera Ingleza Líquida Max Vermelha 750ml                                          | R$ 17.89
 ✅ Corante Tingecor Guarany Nº27 Marrom 40g                                         | R$ 6.99
 ✅ Cera Ingleza Líquida Max Amarela 750ml                                           | R$ 17.89
 ✅ Corante Tingecor Guarany Nº31 Preto 40g                                          | R$ 6.99
 ✅ Cera Bravo Líquida Clássica Vermelha 750ml                                       | R$ 35.98
 ✅ Cera Bravo Líquida Flash Incolor 750ml                                           | R$ 42.90
 ✅ Corante P/roupa Guarany 40g Laranja                                              | R$ 6.99
 ✅ Corante Guarany 40g Violeta.                                                     | R$ 6.99
 ✅ Cera Ingleza Pasta Incolor 400g                                                  | R$ 55.90
 ✅ Cera Poliflor Líquida Máximo Incolor 500ml                                       | R$ 13.89

   [NAVEGACAO] Acessando Página: 7 | URL: https://www.supercentralonline.com.br/departamentos/limpeza?page=7
   [EXTRACAO] Encontrados 40 elementos de produto na página.
 ✅ Corante Azul Marinho Para Tecidos Guarany 40g                                    | R$ 6.99
 ✅ Cera Ingleza Líquida Max Ardosia Verde 750ml                                     | R$ 17.89
 ✅ Cera Brilho Fácil Líquida Incolor 750ml                                          | R$ 17.99
 ✅ Corante Guarany Tingecor Nº61 Vinho 40g                                          | R$ 6.99
 ✅ Cera Brilho Fácil Líquida Amarela 750ml                                          | R$ 17.99
 ✅ Tinta P/roupa Guarany Verde Musgo 40gr                                           | R$ 6.99
 ✅ Tingecor Guarany 40g Lilas                                                       | R$ 6.99
 ✅ Corante Tingecor Guarany Nº20 Verde 40g                                          | R$ 6.99
 ✅ Lã De Aço Bombril 45g Com 6 Unidades                                             | R$ 2.89
 ✅ Esponja Bombril Multi Uso Leve 4 Pague 3                                         | R$ 7.99
 ✅ Esponja Assolan Com 4 Unidades                                                   | R$ 4.29
 ✅ Pano Vabene Superpano Branco Com 5 Unidades                                      | R$ 5.99
 ✅ Esponja Assolan Unidade                                                          | R$ 1.19
 ✅ Limpador Kimax Mutiquerosene 2 L                                                 | R$ 21.98
